2015-HUNTINGTON BANCSHARES INCORPORATED.txt;DETERMINED;RegulatoryOperators;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;ASSOCIATE;EconomicOperands;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;CONTINUES;EconomicOperands;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;CORPORATE;EconomicOperands;2
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;EMPLOYEES;EconomicOperands;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;EXECUTION;EconomicOperands;2
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;EXECUTIVE;EconomicOperands;2
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;IMPLEMENT;EconomicOperands;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;PROTECTED;EconomicOperands;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;QUESTIONS;EconomicOperands;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;REFERENCE;EconomicOperands;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;SUBMITTED;EconomicOperands;3
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;PARAGRAPH;LegalReferences;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;BEGINNING;LogicalConnectors;2
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;OTHERWISE;LogicalConnectors;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;DESCRIBES;Other;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;EFFECTIVE;Other;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;SUPERSEDE;Other;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;RELEVANT;Attributes;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;AGENCIES;EconomicOperands;3
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;ANALYSIS;EconomicOperands;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;BASELINE;EconomicOperands;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;BUSINESS;EconomicOperands;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;DIRECTOR;EconomicOperands;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;DOCUMENT;EconomicOperands;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;DOMESTIC;EconomicOperands;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;ECONOMIC;EconomicOperands;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;ELEMENTS;EconomicOperands;2
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;ENTITIES;EconomicOperands;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;EVIDENCE;EconomicOperands;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;GUIDANCE;EconomicOperands;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;INCLUDES;EconomicOperands;2
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;MATERIAL;EconomicOperands;5
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;OUTLINED;EconomicOperands;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;PROGRESS;EconomicOperands;2
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;REVIEWED;EconomicOperands;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;SEPARATE;EconomicOperands;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;SERVICES;EconomicOperands;2
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;SEVERELY;EconomicOperands;2
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;STRATEGY;EconomicOperands;5
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;TOGETHER;FunctionWords;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;PROVIDED;LogicalConnectors;3
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;ENSURING;RegulatoryOperators;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;MITIGATE;RegulatoryOperators;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;REQUIRED;RegulatoryOperators;3
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;QUARTER;Attributes;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;ACTIONS;EconomicOperands;2
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;ADVERSE;EconomicOperands;3
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;ARISING;EconomicOperands;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;CAPTURE;EconomicOperands;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;CHANGED;EconomicOperands;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;CHANGES;EconomicOperands;2
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;CLEARLY;EconomicOperands;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;CONTACT;EconomicOperands;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;CONTAIN;EconomicOperands;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;DISCUSS;EconomicOperands;2
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;FAILURE;EconomicOperands;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;FEDERAL;EconomicOperands;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;IMPROVE;EconomicOperands;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;INCLUDE;EconomicOperands;2
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;ISSUING;EconomicOperands;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;MANAGER;EconomicOperands;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;NONBANK;EconomicOperands;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;ORDERLY;EconomicOperands;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;PROJECT;EconomicOperands;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;PROVIDE;EconomicOperands;2
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;REFLECT;EconomicOperands;2
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;RESERVE;EconomicOperands;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;SUMMARY;EconomicOperands;2
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;SECTION;LegalReferences;7
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;JOINTLY;LogicalConnectors;2
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;DIVIDED;LogicalConnectors;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;THAT IS;LogicalConnectors;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;CHAPTER;Other;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;CONTENT;Other;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;REQUIRE;RegulatoryOperators;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;TIMELY;Attributes;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;ANNUAL;EconomicOperands;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;ASSUME;EconomicOperands;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;CHANGE;EconomicOperands;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;DETAIL;EconomicOperands;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;ENTITY;EconomicOperands;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;EVENTS;EconomicOperands;2
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;ISSUED;EconomicOperands;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;LOSSES;EconomicOperands;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;PERIOD;EconomicOperands;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;PUBLIC;EconomicOperands;4
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;REMEDY;EconomicOperands;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;SHARED;EconomicOperands;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;SHARES;EconomicOperands;12
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;SOURCE;EconomicOperands;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;STRESS;EconomicOperands;2
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;SYSTEM;EconomicOperands;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;UPDATE;EconomicOperands;2
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;DURING;FunctionWords;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;BEFORE;LogicalConnectors;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;EITHER;LogicalConnectors;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;EXCEPT;LogicalConnectors;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;FILING;Other;2
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;SHOULD;RegulatoryOperators;13
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;COMPLY;RegulatoryOperators;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;FIRST;Attributes;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;BOARD;EconomicOperands;2
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;FILES;EconomicOperands;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;LEASE;EconomicOperands;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;RAPID;EconomicOperands;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;RISKS;EconomicOperands;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;ABOUT;FunctionWords;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;THESE;FunctionWords;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;THOSE;FunctionWords;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;UNDER;FunctionWords;2
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;OTHER;LogicalConnectors;3
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;AFTER;LogicalConnectors;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;SINCE;LogicalConnectors;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;TAKEN;Other;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;2015;Attributes;5
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;BACK;EconomicOperands;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;FDIC;EconomicOperands;4
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;FORM;EconomicOperands;3
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;NEWS;EconomicOperands;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;NOTE;EconomicOperands;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;PAGE;EconomicOperands;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;PLAN;EconomicOperands;30
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;RATE;EconomicOperands;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;RISK;EconomicOperands;2
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;RULE;EconomicOperands;6
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;TIME;EconomicOperands;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;FROM;FunctionWords;4
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;HAVE;FunctionWords;3
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;INTO;FunctionWords;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;MUST;FunctionWords;2
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;PART;FunctionWords;3
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;THAN;FunctionWords;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;THAT;FunctionWords;13
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;THIS;FunctionWords;5
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;WILL;FunctionWords;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;WITH;FunctionWords;3
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;EACH;LogicalConnectors;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;ALSO;LogicalConnectors;3
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;ODD;Attributes;1
2015-HUNTINGTON BANCSHARES INCORPORATED.txt;BAN;EconomicOperands;12
