2017-JPMORGAN CHASE _ CO..txt;DODD-FRANK WALL STREET REFORM AND CONSUMER PROTECTION ACT;LegalReferences;1
2017-JPMORGAN CHASE _ CO..txt;FEDERAL DEPOSIT INSURANCE CORPORATION;EconomicOperands;1
2017-JPMORGAN CHASE _ CO..txt;INTERMEDIATE HOLDING COMPANY;EconomicOperands;1
2017-JPMORGAN CHASE _ CO..txt;QUALIFIED FINANCIAL CONTRACT;EconomicOperands;2
2017-JPMORGAN CHASE _ CO..txt;NONBANK FINANCIAL COMPANY;EconomicOperands;1
2017-JPMORGAN CHASE _ CO..txt;FINANCIAL MARKET UTILITY;EconomicOperands;1
2017-JPMORGAN CHASE _ CO..txt;BANK HOLDING COMPANY;EconomicOperands;1
2017-JPMORGAN CHASE _ CO..txt;BOARD OF GOVERNORS;EconomicOperands;1
2017-JPMORGAN CHASE _ CO..txt;TOTAL CONSOLIDATED;EconomicOperands;1
2017-JPMORGAN CHASE _ CO..txt;UNITED STATES CODE;LegalReferences;1
2017-JPMORGAN CHASE _ CO..txt;HOLDING COMPANIES;EconomicOperands;1
2017-JPMORGAN CHASE _ CO..txt;ANSWER QUESTIONS;EconomicOperands;1
2017-JPMORGAN CHASE _ CO..txt;BANKRUPTCY CODE;EconomicOperands;1
2017-JPMORGAN CHASE _ CO..txt;DECISION-MAKING;EconomicOperands;1
2017-JPMORGAN CHASE _ CO..txt;FEDERAL RESERVE;EconomicOperands;1
2017-JPMORGAN CHASE _ CO..txt;INVESTMENT BANK;EconomicOperands;1
2017-JPMORGAN CHASE _ CO..txt;VULNERABILITIES;EconomicOperands;1
2017-JPMORGAN CHASE _ CO..txt;WITH RESPECT TO;LogicalConnectors;1
2017-JPMORGAN CHASE _ CO..txt;COMMUNICATIONS;EconomicOperands;1
2017-JPMORGAN CHASE _ CO..txt;IMPLEMENTATION;EconomicOperands;1
2017-JPMORGAN CHASE _ CO..txt;IN ADDITION TO;LogicalConnectors;1
2017-JPMORGAN CHASE _ CO..txt;CONSIDERATION;EconomicOperands;1
2017-JPMORGAN CHASE _ CO..txt;ARRANGEMENTS;EconomicOperands;1
