TAKE INTO CONSIDERATION;15;EconomicOperands
SECTION 103 12 USC 2702;0;LegalReferences
SECTION 104 12 USC 2703;0;LegalReferences
SECTION 105 12 USC 2704;0;LegalReferences
SECTION 108 12 USC 2707;0;LegalReferences
SECTION 109 12 USC 2708;0;LegalReferences
SECTION 112 12 USC 2711;0;LegalReferences
SECTION 203 12 USC 1709;0;LegalReferences
SUBPARAGRAPHS A B AND C;1;LegalReferences
SUBPARAGRAPHS A B AND D;1;LegalReferences
SUBSECTIONS N O P AND Q;0;LegalReferences
APPRAISAL SUBCOMMITTEE;0;EconomicOperands
DEPOSITORY INSTITUTION;84;EconomicOperands
FINANCIAL INSTITUTIONS;85;EconomicOperands
FORCE-PLACED INSURANCE;0;EconomicOperands
MULTIFAMILY PROPERTIES;0;EconomicOperands
NONPROFIT ORGANIZATION;0;EconomicOperands
VARIABLE RATE MORTGAGE;0;EconomicOperands
CREDIT OPPORTUNITY ACT;0;LegalReferences
PARAGRAPHS 2 THROUGH 5;2;LegalReferences
TO THE MAXIMUM EXTENT;8;Attributes
APPLICABLE INDIVIDUAL;0;EconomicOperands
BUSINESS OF INSURANCE;15;EconomicOperands
CONFLICTS OF INTEREST;79;EconomicOperands
FINANCIAL INSTITUTION;88;EconomicOperands
NATIONALLY RECOGNIZED;2;EconomicOperands
POLITICAL SUBDIVISION;9;EconomicOperands
RESIDENTIAL MORTGAGES;3;EconomicOperands
SUBPARAGRAPHS C AND D;3;LegalReferences
RULES OF CONSTRUCTION;6;Other
65 PERCENTAGE POINTS;0;Attributes
85 PERCENTAGE POINTS;0;Attributes
ALLOCATION OF CREDIT;2;EconomicOperands
APPRAISAL FOUNDATION;0;EconomicOperands
BROKER PRICE OPINION;0;EconomicOperands
CONFLICT OF INTEREST;16;EconomicOperands
DISTRICT OF COLUMBIA;12;EconomicOperands
FINDINGS CONCLUSIONS;5;EconomicOperands
HIGHER-RISK MORTGAGE;0;EconomicOperands
IN DANGER OF DEFAULT;19;EconomicOperands
MULTIMEDIA CAMPAIGNS;0;EconomicOperands
PRUDENTIAL REGULATOR;114;EconomicOperands
RESIDENTIAL MORTGAGE;1;EconomicOperands
TRUTH IN LENDING ACT;7;LegalReferences
RULE OF CONSTRUCTION;59;Other
ANTI-DEFICIENCY LAW;0;EconomicOperands
CIVIL MONEY PENALTY;5;EconomicOperands
COMPTROLLER GENERAL;86;EconomicOperands
CONSUMER PROTECTION;17;EconomicOperands
FORECLOSURE-RELATED;0;EconomicOperands
MISCHARACTERIZATION;0;EconomicOperands
MORTGAGE ORIGINATOR;0;EconomicOperands
REACHING FIRST-TIME;0;EconomicOperands
IN CONJUNCTION WITH;4;FunctionWords
SUBCLAUSES I AND II;0;LegalReferences
SUBPARAGRAPH A OR B;11;LegalReferences
SUBSECTIONS A AND B;23;LegalReferences
SUBSECTIONS L AND M;0;LegalReferences
BOARD OF GOVERNORS;526;EconomicOperands
COUNSELING-RELATED;0;EconomicOperands
COVERED ASSISTANCE;0;EconomicOperands
FULLY INDEXED RATE;0;EconomicOperands
GOVERNMENT-INSURED;0;EconomicOperands
HIGH-COST MORTGAGE;0;EconomicOperands
MUTUALLY AGREEABLE;0;EconomicOperands
POLICY DEVELOPMENT;1;EconomicOperands
QUALIFIED MORTGAGE;1;EconomicOperands
IN CONNECTION WITH;130;FunctionWords
PARAGRAPHS 1 AND 2;26;LegalReferences
PARAGRAPHS 5 AND 6;4;LegalReferences
SUBSECTIONS B OR D;0;LegalReferences
UNITED STATES CODE;166;LegalReferences
AS THE CASE MAY BE;14;LogicalConnectors
FOR THE PURPOSE OF;76;LogicalConnectors
IN ACCORDANCE WITH;221;LogicalConnectors
HIGHER-THAN-NORMAL;0;RegulatoryOperators
IN CONFORMITY WITH;2;RegulatoryOperators
CREDIT PROTECTION;0;EconomicOperands
CREDIT WORTHINESS;0;EconomicOperands
HOMEOWNERS FACING;0;EconomicOperands
INSTRUMENTALITIES;0;EconomicOperands
INSURANCE COMPANY;30;EconomicOperands
MANUFACTURED HOME;5;EconomicOperands
MISCHARACTERIZING;0;EconomicOperands
NON-ESTABLISHMENT;0;EconomicOperands
PREDATORY LENDING;0;EconomicOperands
PRE-QUALIFICATION;0;EconomicOperands
REAL ESTATE-OWNED;0;EconomicOperands
SUBPRIME MORTGAGE;0;EconomicOperands
IN THE CONTEXT OF;4;FunctionWords
TABLE OF CONTENTS;1;FunctionWords
SUBSECTION A OR C;1;LegalReferences
INCONSISTENT WITH;13;LogicalConnectors
UNDER THE PURVIEW;0;Other
10 BUSINESS DAYS;1;Attributes
DECEMBER 23 2008;0;Attributes
SEPTEMBER 7 2008;0;Attributes
ATTORNEY GENERAL;42;EconomicOperands
BALLOON PAYMENTS;1;EconomicOperands
BORROWER-RELATED;0;EconomicOperands
HAZARD INSURANCE;0;EconomicOperands
MONEY LAUNDERING;2;EconomicOperands
MORTGAGE-RELATED;1;EconomicOperands
PERIOD BEGINNING;80;EconomicOperands
POST-CONTROVERSY;0;EconomicOperands
RESPONSIBILITIES;48;EconomicOperands
REVERSE MORTGAGE;8;EconomicOperands
PARAGRAPH 1 OR 2;4;LegalReferences
FOR THE PURPOSES;28;LogicalConnectors
ADJUSTABLE RATE;0;EconomicOperands
ANTI-DEFICIENCY;0;EconomicOperands
BALLOON PAYMENT;0;EconomicOperands
CAREER-RESERVED;0;EconomicOperands
CHARACTERISTICS;10;EconomicOperands
COLLATERALIZING;1;EconomicOperands
COMMUNITY-BASED;2;EconomicOperands
CONFIDENTIALITY;46;EconomicOperands
CONSERVATORSHIP;3;EconomicOperands
CREDITOR-PLACED;0;EconomicOperands
CULTURAL STYLES;0;EconomicOperands
ELECTRONIC MAIL;4;EconomicOperands
ELIGIBLE ENTITY;14;EconomicOperands
FEDERAL RESERVE;169;EconomicOperands
FEE-FOR-SERVICE;0;EconomicOperands
FLOOD INSURANCE;0;EconomicOperands
HUD/FHA BOOKLET;0;EconomicOperands
INSTRUMENTALITY;23;EconomicOperands
MODERATE-INCOME;4;EconomicOperands
MORTGAGE MARKET;0;EconomicOperands
NON-PROPRIETARY;0;EconomicOperands
ORDINARY COURSE;11;EconomicOperands
POINTS AND FEES;1;EconomicOperands
PRE-FORECLOSURE;0;EconomicOperands
REGULATIONS FOR;2;EconomicOperands
REPRESENTATIVES;115;EconomicOperands
RESPONSIBLE FOR;41;EconomicOperands
VULNERABILITIES;1;EconomicOperands
WRITTEN FINDING;3;EconomicOperands
WRITTEN REQUEST;8;EconomicOperands
ASSOCIATED WITH;111;FunctionWords
ATTRIBUTABLE TO;4;FunctionWords
THIS SUBSECTION;370;LegalReferences
NOTWITHSTANDING;169;LogicalConnectors
WITH RESPECT TO;646;LogicalConnectors
REAUTHORIZATION;0;RegulatoryOperators
RECOMMENDATIONS;137;RegulatoryOperators
OCTOBER 1 2010;1;Attributes
WHERE FEASIBLE;4;Attributes
ACCOUNTABILITY;33;EconomicOperands
ACTUAL DAMAGES;1;EconomicOperands
ADMINISTRATION;29;EconomicOperands
ADMINISTRATIVE;77;EconomicOperands
AMERICAN SAMOA;3;EconomicOperands
APPROPRIATIONS;23;EconomicOperands
CERTIFICATIONS;6;EconomicOperands
CORRESPONDENCE;5;EconomicOperands
CREDIT RATINGS;56;EconomicOperands
DEBT-TO-INCOME;0;EconomicOperands
DISCRIMINATORY;1;EconomicOperands
EFFECTIVE DATE;97;EconomicOperands
ELECTRONICALLY;5;EconomicOperands
FEDERAL AGENCY;58;EconomicOperands
HOUSING MARKET;0;EconomicOperands
IDENTIFICATION;27;EconomicOperands
IMPLEMENTATION;47;EconomicOperands
INTEREST RATES;0;EconomicOperands
INTERPRETATION;22;EconomicOperands
INVESTIGATIONS;19;EconomicOperands
LOSS-OF-INCOME;0;EconomicOperands
NON-COMPLIANCE;0;EconomicOperands
OWNER-OCCUPIED;0;EconomicOperands
PUBLIC-PRIVATE;0;EconomicOperands
PURCHASE-MONEY;0;EconomicOperands
RECOMMENDATION;65;EconomicOperands
REHABILITATION;3;EconomicOperands
RESPONSIBILITY;23;EconomicOperands
SECURITIZATION;6;EconomicOperands
SENIOR-CITIZEN;0;EconomicOperands
SIMPLIFICATION;0;EconomicOperands
SMALL BUSINESS;21;EconomicOperands
SPECIFICATIONS;4;EconomicOperands
SUBSTANTIATION;0;EconomicOperands
UNAVAILABILITY;1;EconomicOperands
UNDERDEVELOPED;0;EconomicOperands
UNDERSTANDABLE;5;EconomicOperands
UNPROFESSIONAL;0;EconomicOperands
VIRGIN ISLANDS;3;EconomicOperands
WORLD WIDE WEB;0;EconomicOperands
SECTION 103AA4;0;LegalReferences
SECTION 104B1A;0;LegalReferences
SECTIONS 302B6;0;LegalReferences
STUDY REQUIRED;56;LegalReferences
SUBPARAGRAPH A;391;LegalReferences
SUBPARAGRAPH B;175;LegalReferences
SUBPARAGRAPH C;66;LegalReferences
SUBPARAGRAPH D;40;LegalReferences
SUBPARAGRAPH E;9;LegalReferences
SUBPARAGRAPH G;6;LegalReferences
SUBSECTION B3B;6;LegalReferences
THIS PARAGRAPH;186;LegalReferences
AS A RESULT OF;23;LogicalConnectors
FOR ANY REASON;2;LogicalConnectors
IN ADDITION TO;26;LogicalConnectors
IN THE CASE OF;87;LogicalConnectors
NOT LATER THAN;283;LogicalConnectors
WITH REGARD TO;26;LogicalConnectors
COMPLYING WITH;14;RegulatoryOperators
1000000000000;0;Attributes
5300000000000;0;Attributes
APPROPRIATELY;10;Attributes
IN THE FUTURE;5;Attributes
SIGNIFICANTLY;11;Attributes
AFFORDABILITY;1;EconomicOperands
ANNOUNCEMENTS;0;EconomicOperands
AUTOMATICALLY;1;EconomicOperands
BALLOON LOANS;0;EconomicOperands
BROKER-PRICED;0;EconomicOperands
CALENDAR YEAR;8;EconomicOperands
CERTIFICATION;53;EconomicOperands
CIRCUMSTANCES;15;EconomicOperands
CIRCUMVENTION;5;EconomicOperands
CLARIFICATION;10;EconomicOperands
COLLABORATING;0;EconomicOperands
COMMUNICATING;1;EconomicOperands
COMPREHENSIVE;24;EconomicOperands
CONSIDERATION;65;EconomicOperands
CORRESPONDING;4;EconomicOperands
DEMONSTRATION;1;EconomicOperands
DERECOGNITION;0;EconomicOperands
DETERMINATION;264;EconomicOperands
DISCRETIONARY;3;EconomicOperands
DISTRIBUTIONS;2;EconomicOperands
DOCUMENTATION;20;EconomicOperands
EFFECTIVENESS;54;EconomicOperands
FEE APPRAISER;0;EconomicOperands
FULLY-INDEXED;0;EconomicOperands
HELPING PRIME;0;EconomicOperands
HOMEOWNERSHIP;0;EconomicOperands
INAPPROPRIATE;3;EconomicOperands
INDEPENDENTLY;2;EconomicOperands
INSUFFICIENCY;7;EconomicOperands
INTEREST RATE;13;EconomicOperands
INTEREST-ONLY;1;EconomicOperands
INVESTIGATION;38;EconomicOperands
MODIFICATIONS;5;EconomicOperands
OPPORTUNITIES;8;EconomicOperands
ORGANIZATIONS;23;EconomicOperands
PARTICIPATING;11;EconomicOperands
PARTICIPATION;33;EconomicOperands
PREDOMINANTLY;0;EconomicOperands
QUALIFICATION;3;EconomicOperands
REDEVELOPMENT;0;EconomicOperands
REGULATION OF;63;EconomicOperands
REIMBURSEMENT;14;EconomicOperands
RENEGOTIATING;0;EconomicOperands
RENEGOTIATION;0;EconomicOperands
RESTRUCTURING;1;EconomicOperands
SINGLE-FAMILY;0;EconomicOperands
STABILIZATION;1;EconomicOperands
SUBCOMMITTEES;0;EconomicOperands
SUBORDINATING;0;EconomicOperands
TRADITIONALLY;5;EconomicOperands
UNDERSTANDING;14;EconomicOperands
UNINTENTIONAL;0;EconomicOperands
UNITED STATES;406;EconomicOperands
VARIABLE RATE;0;EconomicOperands
APPLICABILITY;28;FunctionWords
APPLICABLE TO;95;FunctionWords
MISCELLANEOUS;3;FunctionWords
SUBSTANTIALLY;28;FunctionWords
PARAGRAPH 2AI;2;LegalReferences
PARAGRAPH 2BI;4;LegalReferences
SECTION 1022C;0;LegalReferences
SECTION 106A4;0;LegalReferences
SECTION 1125C;0;LegalReferences
