Transfer;EconomicOperands;6
of;FunctionWords;764
powers;EconomicOperands;6
to;LogicalConnectors;279
the;FunctionWords;1478
Currency;EconomicOperands;189
Corporation;EconomicOperands;197
and;LogicalConnectors;820
Governors;EconomicOperands;64
title;LegalReferences;27
may;FunctionWords;45
be;LogicalConnectors;80
cited;Other;1
as;LogicalConnectors;147
2010;Attributes;3
Purposes;EconomicOperands;1
purposes;EconomicOperands;16
are;FunctionWords;46
provide;EconomicOperands;10
for;LogicalConnectors;73
safe;EconomicOperands;4
sound;EconomicOperands;4
operation;EconomicOperands;9
system;EconomicOperands;4
States;EconomicOperands;11
protect;EconomicOperands;1
dual;EconomicOperands;1
Federal;EconomicOperands;44
State-chartered;EconomicOperands;1
institutions;EconomicOperands;13
ensure;RegulatoryOperators;8
fair;EconomicOperands;4
appropriate;Attributes;43
supervision;EconomicOperands;8
each;FunctionWords;74
institution;EconomicOperands;16
size;EconomicOperands;1
or;LogicalConnectors;299
type;EconomicOperands;3
companies;EconomicOperands;20
Definition;EconomicOperands;2
term;Other;83
employee;EconomicOperands;68
means;Other;14
context;Other;1
requires;RegulatoryOperators;1
an;FunctionWords;50
transferred;EconomicOperands;67
under;FunctionWords;107
322;LegalReferences;1
A;LegalReferences;2
duties;EconomicOperands;11
date;EconomicOperands;95
Except;LogicalConnectors;9
provided;LogicalConnectors;23
in;FunctionWords;550
(b);LegalReferences;16
is;FunctionWords;95
1;Attributes;5
year;EconomicOperands;7
after;LogicalConnectors;56
enactment;Other;13
Act;LegalReferences;54
Extension;EconomicOperands;1
permitted;RegulatoryOperators;4
Notice;EconomicOperands;3
required;RegulatoryOperators;11
The;FunctionWords;62
Secretary;EconomicOperands;3
consultation;EconomicOperands;12
with;FunctionWords;56
Director;EconomicOperands;201
Supervision;EconomicOperands;180
Chairman;EconomicOperands;11
Chairperson;EconomicOperands;17
extend;EconomicOperands;2
period;EconomicOperands;21
(a);LegalReferences;16
designate;EconomicOperands;2
a;FunctionWords;208
than;FunctionWords;36
months;Attributes;6
if;LogicalConnectors;6
transmits;EconomicOperands;1
Affairs;EconomicOperands;5
Senate;EconomicOperands;5
